what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1679831631101
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1679831631101
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1679831631102
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1679831631102
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1679831631102
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1679831631103
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1679831631103
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1679831631103
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1679831631104
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1679831631104
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1679831631104
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1679831631104
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1679831631105
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1679831631105
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1679831631105
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1679831631106
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1679831631106
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1679831631106
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1679831631107
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1679831631107
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1679831631108
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1679831631108
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1679831631109
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1679831631109
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1679831631109
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1679831631110
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1679831631110
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1679831631111
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1679831631111
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1679831631111
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1679831631111
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1679831631112
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1679831631112
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1679831631113
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1679831631113
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1679831631114
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1679831631114
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1679831631115
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1679831631115
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1679831631115
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1679831631116
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1679831631116
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1679831631116
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1679831631116
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1679831631116
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1679831631117
os,sysinfo,,,"win32",1679831631118
arch,sysinfo,,,"x86",1679831631118
ws,sysinfo,,,"win32",1679831631118
locale,sysinfo,,,"zh_TW",1679831631118
processors,sysinfo,,,"12",1679831631118
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1679831631118
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1679831631118
java.specification.name,sysinfo,,,"Java Platform API Specification",1679831631118
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1679831631118
java.specification.version,sysinfo,,,"1.6",1679831631118
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1679831631118
java.version,sysinfo,,,"1.6.0_23",1679831631118
java.vm.info,sysinfo,,,"mixed mode",1679831631118
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1679831631118
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1679831631118
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1679831631118
java.vm.specification.version,sysinfo,,,"1.0",1679831631118
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1679831631118
java.vm.version,sysinfo,,,"19.0-b09",1679831631118
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1679831631302
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1679831631304
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1679831631305
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1679831631305
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1679831632133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679831632735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679831659728
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1679831662536
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1679831662989
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1679831662990
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1679831669185
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1679831669187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679831670882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679831677984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679831680758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679831684649
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1679831685037
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1679831685041
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1679831690010
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1679831690527
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1679831690532
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1679831692676
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, /cygdrive/e/SourceCode/verilog_test/Qsys/software/count_binary/count_binary.elf] return code: 8",1679831694738
error,log,,,"Downloading ELF Process failed",1679831694740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679831694878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679831696792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679831698305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679831756202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679831763152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679831769453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679831778805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679831788391
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1679831788620
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1679831791231
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1679831791236
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1679831791693
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1679831792067
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1679831792743
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1679831794377
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1679831797048
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1679831805367
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1679831808887
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1679831808893
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1679831809237
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1679831809462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1679831816771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1679831818863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1679831820828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1679831824041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1679831825163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1679831827737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1679831829240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1679831830831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679831859549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679832429284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1679832430827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679832432231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679832434996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1679832439843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679832441438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679832454257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1679832454880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679832456213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679832460784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1679832461577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1679832462768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1679832481843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679832494652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679832495391
executed,command,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors.lineNumberToggle",1679832503496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679832519772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679832616539
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1679832654194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679832654373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679832655511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679832658767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1679832662180
